error,image_name,lidar_file_name,detectorType,descriptorType,matcherType,matcherTypeMetric,matcherTypeSelector,ttc_camera,ttc_lidar,detect_time,desc_time,match_time,detect_keypoints_size,match_keypoints_size,match_removed_keypoints_size,bVis,bLimitKpts,maxKeypoints,bVisshow3DObjects
0,../images/KITTI/2011_09_26/image_02/data/0000000012.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000012.bin,BRISK,BRIEF,MAT_BF,DES_HOG,SEL_KNN,"-4","9",370,10,89,2949,1742,1235,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000013.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000013.bin,BRISK,BRIEF,MAT_BF,DES_HOG,SEL_KNN,"11","10",371,10,87,3012,1721,1185,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000014.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000014.bin,BRISK,BRIEF,MAT_BF,DES_HOG,SEL_KNN,"14","9",372,11,95,3026,1764,1206,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000015.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000015.bin,BRISK,BRIEF,MAT_BF,DES_HOG,SEL_KNN,"60","8",368,10,92,3074,1850,1137,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000016.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000016.bin,BRISK,BRIEF,MAT_BF,DES_HOG,SEL_KNN,"13","9",373,11,95,3131,1838,1186,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000017.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000017.bin,BRISK,BRIEF,MAT_BF,DES_HOG,SEL_KNN,"13","9",370,11,97,3135,1908,1173,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000018.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000018.bin,BRISK,BRIEF,MAT_BF,DES_HOG,SEL_KNN,"9","8",374,11,98,3146,1956,1141,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000000.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000000.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,"","",351,10,0,2896,0,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000001.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000001.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,"-149","12",369,10,39,3000,2871,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000002.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000002.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,"-4","12",371,10,41,2974,2973,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000003.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000003.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,"12","14",366,10,40,2953,2952,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000004.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000004.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,"29","16",365,9,39,2855,2923,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000005.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000005.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,"8","15",365,10,39,2906,2826,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000006.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000006.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,"31","12",372,10,40,2886,2874,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000007.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000007.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,"27","12",366,10,40,2886,2856,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000008.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000008.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,"52","13",368,10,40,2893,2849,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000009.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000009.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,"25","13",367,10,41,2930,2868,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000010.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000010.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,"8","11",371,9,42,3022,2904,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000011.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000011.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,"15","12",365,10,42,3013,2988,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000012.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000012.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,"10","9",369,10,41,2949,2977,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000013.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000013.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,"8","10",372,10,42,3012,2906,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000014.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000014.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,"32","9",368,10,43,3026,2970,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000015.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000015.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,"-25","8",375,10,43,3074,2987,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000016.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000016.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,"26","9",373,10,44,3131,3024,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000017.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000017.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,"12","9",371,11,43,3135,3081,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000018.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000018.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,"-4","8",371,10,41,3146,3097,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000000.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000000.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"","",362,9,0,2896,0,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000001.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000001.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"-799","12",366,10,44,3000,1226,1645,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000002.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000002.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"34","12",367,10,45,2974,1290,1683,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000003.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000003.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"10","14",364,10,43,2953,1362,1590,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000004.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000004.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"10","16",362,9,43,2855,1289,1634,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000005.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000005.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"10","15",368,10,43,2906,1307,1519,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000006.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000006.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"21","12",367,9,43,2886,1309,1565,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000007.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000007.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"18","12",364,10,43,2886,1266,1590,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000008.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000008.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"40","13",371,10,42,2893,1265,1584,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000009.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000009.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"14","13",365,9,44,2930,1305,1563,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000010.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000010.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"13","11",367,10,45,3022,1284,1620,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000011.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000011.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"24","12",374,10,44,3013,1289,1699,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000012.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000012.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"11","9",371,10,44,2949,1307,1670,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000013.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000013.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"12","10",370,10,44,3012,1260,1646,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000014.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000014.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"16","9",371,10,45,3026,1348,1622,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000015.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000015.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"11","8",374,10,46,3074,1422,1565,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000016.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000016.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"23","9",380,10,46,3131,1350,1674,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000017.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000017.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"15","9",374,11,45,3135,1422,1659,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000018.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000018.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"-25","8",371,11,47,3146,1485,1612,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000000.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000000.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,"","",343,10,0,2896,0,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000001.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000001.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,"-7","12",366,10,40,3000,2871,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000002.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000002.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,"396","12",367,10,41,2974,2973,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000003.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000003.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,"12","14",343,10,40,2953,2952,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000004.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000004.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,"-295","16",346,10,40,2855,2923,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000005.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000005.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,"-23","15",367,10,38,2906,2826,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000006.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000006.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,"91","12",370,10,40,2886,2874,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000007.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000007.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,"-13","12",368,10,40,2886,2856,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000008.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000008.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,"-8","13",364,10,39,2893,2849,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000009.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000009.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,"45","13",369,10,39,2930,2868,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000010.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000010.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,"12","11",365,10,41,3022,2904,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000011.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000011.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,"26","12",367,10,42,3013,2988,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000012.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000012.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,"-17","9",368,10,42,2949,2977,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000013.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000013.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,"9","10",373,10,41,3012,2906,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000014.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000014.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,"-135","9",371,10,40,3026,2970,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000015.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000015.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,"-104","8",368,10,42,3074,2987,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000016.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000016.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,"-227","9",372,11,42,3131,3024,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000017.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000017.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,"14","9",371,10,44,3135,3081,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000018.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000018.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,"-10","8",370,11,44,3146,3097,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000000.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000000.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,"","",343,9,0,2896,0,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000001.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000001.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,"-254","12",366,10,42,3000,1222,1649,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000002.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000002.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,"34","12",383,10,45,2974,1290,1683,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000003.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000003.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,"10","14",364,9,44,2953,1354,1598,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000004.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000004.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,"10","16",369,9,43,2855,1298,1625,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000005.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000005.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,"10","15",367,10,44,2906,1298,1528,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000006.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000006.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,"23","12",372,10,42,2886,1296,1578,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000007.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000007.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,"18","12",365,10,42,2886,1261,1595,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000008.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000008.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,"52","13",370,10,42,2893,1263,1586,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000009.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000009.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,"19","13",373,10,44,2930,1305,1563,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000010.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000010.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,"13","11",369,10,42,3022,1274,1630,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000011.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000011.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,"25","12",371,10,45,3013,1294,1694,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000012.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000012.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,"11","9",368,10,45,2949,1294,1683,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000013.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000013.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,"12","10",366,10,43,3012,1292,1614,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000014.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000014.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,"18","9",366,10,44,3026,1349,1621,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000015.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000015.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,"11","8",373,9,44,3074,1409,1578,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000016.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000016.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,"13","9",370,10,46,3131,1330,1694,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000017.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000017.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,"10","9",369,10,46,3135,1442,1639,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000018.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000018.bin,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,"-14","8",367,10,47,3146,1497,1600,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000000.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000000.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,"","",349,9,0,2896,0,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000001.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000001.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,"51","12",364,9,85,3000,2860,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000002.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000002.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,"564","12",372,9,88,2974,2958,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000003.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000003.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,"12","14",374,9,87,2953,2933,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000004.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000004.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,"-52","16",371,8,82,2855,2909,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000005.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000005.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,"-40","15",371,9,82,2906,2811,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000006.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000006.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,"-27","12",365,8,82,2886,2853,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000007.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000007.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,"21","12",364,9,81,2886,2829,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000008.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000008.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,"43","13",374,9,83,2893,2832,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000009.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000009.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,"20","13",370,8,82,2930,2854,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000010.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000010.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,"12","11",370,9,87,3022,2888,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000011.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000011.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,"8","12",371,8,88,3013,2973,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000012.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000012.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,"11","9",347,9,86,2949,2955,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000013.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000013.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,"11","10",348,9,86,3012,2883,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000014.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000014.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,"24","9",372,9,88,3026,2942,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000015.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000015.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,"951","8",365,9,89,3074,2958,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000016.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000016.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,"11","9",370,9,92,3131,2998,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000017.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000017.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,"-656","9",371,9,96,3135,3051,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000018.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000018.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,"27","8",369,9,95,3146,3076,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000000.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000000.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_KNN,"","",370,8,0,2896,0,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000001.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000001.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_KNN,"51","12",367,8,85,3000,1480,1380,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000002.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000002.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_KNN,"18","12",366,9,88,2974,1523,1435,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000003.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000003.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_KNN,"10","14",370,9,87,2953,1517,1416,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000004.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000004.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_KNN,"11","16",367,9,85,2855,1436,1473,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000005.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000005.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_KNN,"22","15",364,9,82,2906,1422,1389,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000006.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000006.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_KNN,"-144","12",346,9,82,2886,1436,1417,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000007.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000007.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_KNN,"13","12",349,8,82,2886,1415,1414,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000008.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000008.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_KNN,"19","13",374,9,83,2893,1431,1401,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000009.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000009.bin,BRISK,ORB,MAT_BF,DES_BINARY,SEL_KNN,"20","13",368,9,84,2930,1440,1414,0,0,50,0
